id,file_id,name,tea_type,location_type,biome,latitude,longitude,start_weight_green,end_weight_green,start_weight_red,end_weight_red,weight_include,k,S,t,date_in,origin,source,comment,created_at
165,,Quercus ilex forest,2,2,12,41.696,1.5512,,0,,0,0,0.006232336,0.444806824,107,12/10/17,0,,Mediterranean woodland,10/12/23 9:43
166,,Quercus ilex forest,2,1,12,41.696,1.5512,,0,,0,0,0.006387604,0.303729412,91,10/21/17,0,,Mediterranean woodland,10/12/23 9:43
167,,Quercus ilex forest,2,1,12,41.696,1.5512,,0,,0,0,0.005258951,0.45050462,105,11/12/17,0,,Mediterranean woodland,10/12/23 9:43
168,,Quercus ilex forest,2,1,12,41.696,1.5512,,0,,0,0,0.003661291,0.226011484,107,12/10/17,0,,Mediterranean woodland,10/12/23 9:43
169,,SP_V,2,1,12,41.744,1.92,,0,,0,0,0.005741556,0.36886281,89,6/13/17,0,,Mediterranean woodland,10/12/23 9:43
170,,PL 20,2,1,12,42.266,8.847,,0,,0,0,0.004515395,0.284128996,91,6/7/17,0,,Mediterranean woodland,10/12/23 9:43
171,,SP 09,2,1,4,42.864,1.345,,0,,0,0,0.011201259,0.181568681,91,6/7/17,0,,Temperate forests,10/12/23 9:43
172,,SP 11,2,1,12,42.867,2.101,,0,,0,0,0.005463865,0.181568681,92,6/7/17,0,,Mediterranean woodland,10/12/23 9:43
173,,HET 09,2,1,4,42.931,1.282,,0,,0,0,0.007723354,0.192987062,93,6/6/17,0,,Temperate forests,10/12/23 9:43
174,,HET 65,2,1,4,43.027,0.437,,0,,0,0,0.00882336,0.163312944,91,6/8/17,0,,Temperate forests,10/12/23 9:43
175,,Quercus ilex forest,2,2,4,43.0786,-4.5312,,0,,0,0,0.007270195,0.314897091,91,10/21/17,0,,Temperate forests,10/12/23 9:43
176,,Quercus ilex forest,2,2,4,43.0786,-4.5312,,0,,0,0,0.006312725,0.518878163,105,11/12/17,0,,Temperate forests,10/12/23 9:43
177,,Quercus ilex forest,2,2,4,43.0786,-4.5312,,0,,0,0,0.006232336,0.444806824,107,12/10/17,0,,Temperate forests,10/12/23 9:43
178,,Quercus ilex forest,2,1,4,43.0786,-4.5312,,0,,0,0,0.006387604,0.303729412,91,10/21/17,0,,Temperate forests,10/12/23 9:43
179,,Quercus ilex forest,2,1,4,43.0786,-4.5312,,0,,0,0,0.005258951,0.45050462,105,11/12/17,0,,Temperate forests,10/12/23 9:43
180,,Quercus ilex forest,2,1,4,43.0786,-4.5312,,0,,0,0,0.003661291,0.226011484,107,12/10/17,0,,Temperate forests,10/12/23 9:43
181,,Riverbank forest,2,2,4,43.0981,-2.0949,,0,,0,0,0.008898314,0.297803705,95,10/27/17,0,,Temperate forests,10/12/23 9:43
182,,Riverbank forest,2,2,4,43.0981,-2.0949,,0,,0,0,0.011130138,0.281166143,98,11/17/17,0,,Temperate forests,10/12/23 9:43
183,,Riverbank forest,2,1,4,43.0981,-2.0949,,0,,0,0,0.007429685,0.418596966,95,10/27/17,0,,Temperate forests,10/12/23 9:43
184,,Riverbank forest,2,1,4,43.0981,-2.0949,,0,,0,0,0.008778589,0.311706326,98,11/17/17,0,,Temperate forests,10/12/23 9:43
185,,Pinus sp. Forest,2,2,4,43.1126,-2.437,,0,,0,0,0.008903757,0.314395685,105,10/30/17,0,,Temperate forests,10/12/23 9:43
186,,Pinus sp. Forest,2,1,4,43.1126,-2.437,,0,,0,0,0.012718465,0.343682353,105,10/30/17,0,,Temperate forests,10/12/23 9:43
187,,rockgarden,2,1,4,43.1266,-77.6432,,0,,0,0,0.019842898,0.088124837,99,8/7/17,0,,Temperate forests,10/12/23 9:43
188,,Urban lawn,2,2,4,43.1269,-2.5449,,0,,0,0,0.00752979,0.343386068,98,10/13/17,0,,Temperate forests,10/12/23 9:43
189,,Urban lawn,2,2,4,43.1269,-2.5449,,0,,0,0,0.011577684,0.322554928,98,11/15/17,0,,Temperate forests,10/12/23 9:43
190,,Urban lawn,2,2,4,43.1269,-2.5449,,0,,0,0,0.008914533,0.280710319,91,11/16/17,0,,Temperate forests,10/12/23 9:43
191,,Urban lawn,2,1,4,43.1269,-2.5449,,0,,0,0,0.006195861,0.331990477,98,10/13/17,0,,Temperate forests,10/12/23 9:43
192,,Urban lawn,2,1,4,43.1269,-2.5449,,0,,0,0,0.009341121,0.386347444,91,11/16/17,0,,Temperate forests,10/12/23 9:43
193,,HET 64,2,1,4,43.15,-0.658,,0,,0,0,0.012854411,0.171312649,91,6/7/17,0,,Temperate forests,10/12/23 9:43
194,,Prairie,2,2,4,43.159,-2.0696,,0,,0,0,0.004752519,0.510787294,89,11/3/17,0,,Temperate forests,10/12/23 9:43
195,,Prairie,2,2,4,43.159,-2.0696,,0,,0,0,0.035044063,0.222592807,94,12/5/17,0,,Temperate forests,10/12/23 9:43
196,,Prairie,2,1,4,43.159,-2.0696,,0,,0,0,0.004592186,0.40344083,89,11/3/17,0,,Temperate forests,10/12/23 9:43
197,,Prairie,2,1,4,43.159,-2.0696,,0,,0,0,0.013327107,0.222592807,94,12/5/17,0,,Temperate forests,10/12/23 9:43
198,,Pinus insignis forest,2,2,4,43.1859,-2.6372,,0,,0,0,0.00162641,0.550785817,92,11/21/17,0,,Temperate forests,10/12/23 9:43
199,,Pinus insignis forest,2,1,4,43.1859,-2.6372,,0,,0,0,0.001191832,0.584972589,92,11/21/17,0,,Temperate forests,10/12/23 9:43
200,,Eucaliptus sp. Plantation,2,2,4,43.1868,-2.0593,,0,,0,0,0.014767874,0.241395531,89,11/3/17,0,,Temperate forests,10/12/23 9:43
201,,Eucaliptus sp. Plantation,2,1,4,43.1868,-2.0593,,0,,0,0,0.011054894,0.281394055,89,11/3/17,0,,Temperate forests,10/12/23 9:43
202,,Mixed (broadlived & coniferous) exotic forest,2,2,4,43.1868,-2.0583,,0,,0,0,0.00170227,0.232848838,89,11/3/17,0,,Temperate forests,10/12/23 9:43
203,,Urban lawn under isolated Cedrus sp,2,2,4,43.1868,-2.0583,,0,,0,0,0.003974637,0.368228455,90,11/3/17,0,,Temperate forests,10/12/23 9:43
204,,Mixed (broadlived & coniferous) exotic forest,2,1,4,43.1868,-2.0583,,0,,0,0,0.003673329,0.290966351,89,11/3/17,0,,Temperate forests,10/12/23 9:43
205,,Urban lawn under isolated Cedrus sp,2,1,4,43.1868,-2.0583,,0,,0,0,0.001021681,0.25951452,89,11/3/17,0,,Temperate forests,10/12/23 9:43
206,,Prairie,2,2,4,43.1892,-2.0618,,0,,0,0,0.004752519,0.510787294,89,11/3/17,0,,Temperate forests,10/12/23 9:43
207,,Prairie,2,2,4,43.1892,-2.0618,,0,,0,0,0.035044063,0.222592807,94,12/5/17,0,,Temperate forests,10/12/23 9:43
208,,Prairie,2,1,4,43.1892,-2.0618,,0,,0,0,0.004592186,0.40344083,89,11/3/17,0,,Temperate forests,10/12/23 9:43
209,,Prairie,2,1,4,43.1892,-2.0618,,0,,0,0,0.013327107,0.222592807,94,12/5/17,0,,Temperate forests,10/12/23 9:43
210,,Pinus sp & Fagus sylvestris forest,2,2,4,43.2015,-2.6624,,0,,0,0,0.009472658,0.284128996,91,11/3/17,0,,Temperate forests,10/12/23 9:43
211,,Pinus sp & Fagus sylvestris forest,2,1,4,43.2015,-2.6624,,0,,0,0,0.010003127,0.286408114,91,11/3/17,0,,Temperate forests,10/12/23 9:43
212,,CHP 65,2,1,4,43.204,-0.038,,0,,0,0,0.010905284,0.202080744,91,6/7/17,0,,Temperate forests,10/12/23 9:43
213,,Pinus sp. Plantation,2,2,4,43.232,-2.9543,,0,,0,0,0.024498843,0.43796947,101,11/1/17,0,,Temperate forests,10/12/23 9:43
214,,Pinus sp. Plantation,2,1,4,43.232,-2.9543,,0,,0,0,0,0.21165304,101,11/1/17,0,,Temperate forests,10/12/23 9:43
215,,Riverbank forest,2,2,4,43.2386,-2.8738,,0,,0,0,0.008898314,0.297803705,95,10/27/17,0,,Temperate forests,10/12/23 9:43
216,,Riverbank forest,2,2,4,43.2386,-2.8738,,0,,0,0,0.011130138,0.281166143,98,11/17/17,0,,Temperate forests,10/12/23 9:43
217,,Riverbank forest,2,1,4,43.2386,-2.8738,,0,,0,0,0.007429685,0.418596966,95,10/27/17,0,,Temperate forests,10/12/23 9:43
218,,Riverbank forest,2,1,4,43.2386,-2.8738,,0,,0,0,0.008778589,0.311706326,98,11/17/17,0,,Temperate forests,10/12/23 9:43
219,,School orchard,2,2,4,43.2477,-2.9075,,0,,0,0,0.009199123,0.350223422,91,10/24/17,0,,Temperate forests,10/12/23 9:43
220,,School orchard,2,1,4,43.2477,-2.9075,,0,,0,0,0.009678578,0.370735485,91,10/24/17,0,,Temperate forests,10/12/23 9:43
221,,School orchard/fruit trees,2,2,4,43.2614,-2.9219,,0,,0,0,0.021622062,0.227151043,91,10/26/17,0,,Temperate forests,10/12/23 9:43
222,,School orchard/fruit trees,2,1,4,43.2614,-2.9219,,0,,0,0,0.015355457,0.172452208,91,10/26/17,0,,Temperate forests,10/12/23 9:43
223,,Paririe,2,2,4,43.2911,-2.2508,,0,,0,0,0.005409824,0.366860984,91,10/19/17,0,,Temperate forests,10/12/23 9:43
224,,Paririe,2,1,4,43.2911,-2.2508,,0,,0,0,0.006498939,0.3035015,91,10/19/17,0,,Temperate forests,10/12/23 9:43
225,,Riverbank forest (Fagus sylvatica  & Castanea sp),2,2,4,43.293,-1.9882,,0,,0,0,0.00300202,0.386689312,93,12/4/17,0,,Temperate forests,10/12/23 9:43
226,,Riverbank forest (Fagus sylvatica  & Castanea sp),2,1,4,43.293,-1.9882,,0,,0,0,0.002583218,0.345665186,93,12/4/17,0,,Temperate forests,10/12/23 9:43
227,,Urban lawn,2,2,4,43.3055,-3.0059,,0,,0,0,0.00752979,0.343386068,98,10/13/17,0,,Temperate forests,10/12/23 9:43
228,,Urban lawn,2,2,4,43.3055,-3.0059,,0,,0,0,0.011577684,0.322554928,98,11/15/17,0,,Temperate forests,10/12/23 9:43
229,,Urban lawn,2,2,4,43.3055,-3.0059,,0,,0,0,0.008914533,0.280710319,91,11/16/17,0,,Temperate forests,10/12/23 9:43
230,,Urban lawn,2,1,4,43.3055,-3.0059,,0,,0,0,0.006195861,0.331990477,98,10/13/17,0,,Temperate forests,10/12/23 9:43
231,,Urban lawn,2,1,4,43.3055,-3.0059,,0,,0,0,0.009341121,0.386347444,91,11/16/17,0,,Temperate forests,10/12/23 9:43
232,,Quercus sp forest  (deciduous Quercus),2,2,4,43.3295,-2.9713,,0,,0,0,0.006431167,0.161056617,91,10/13/17,0,,Temperate forests,10/12/23 9:43
233,,Quercus sp forest  (deciduous Quercus),2,1,4,43.3295,-2.9713,,0,,0,0,0.00621547,0.150800586,91,10/13/17,0,,Temperate forests,10/12/23 9:43
234,,HET 81,2,1,4,43.411,2.178,,0,,0,0,0.009031417,0.147381909,92,6/7/17,0,,Temperate forests,10/12/23 9:43
235,,EPC 81,2,1,4,43.442,2.435,,0,,0,0,0.008926089,0.204337071,91,6/8/17,0,,Temperate forests,10/12/23 9:43
236,,DOU 34,2,1,4,43.448,2.716,,0,,0,0,0.005595793,0.204337071,92,6/7/17,0,,Temperate forests,10/12/23 9:43
237,,A05,2,1,4,43.6249,-79.4867,,0,,0,0,0.020592698,0.278271663,84,5/23/17,0,,Temperate forests,10/12/23 9:43
238,,EPC 34,2,1,12,43.637,2.921,,0,,0,0,0.005195938,0.227173834,91,6/7/17,0,,Mediterranean woodland,10/12/23 9:43
239,,A31,2,1,4,43.6796,-79.5811,,0,,0,0,0.013315633,0.137392534,86,5/30/17,0,,Temperate forests,10/12/23 9:43
240,,A41,2,1,4,43.7015,-79.6125,,0,,0,0,0.042895785,0.280049375,84,5/23/17,0,,Temperate forests,10/12/23 9:43
241,,A03,2,1,4,43.703,-79.631,,0,,0,0,0,0.283103393,86,5/30/17,0,,Temperate forests,10/12/23 9:43
242,,A11,2,1,4,43.703,-79.631,,0,,0,0,0.01179523,0.18947722,85,5/31/17,0,,Temperate forests,10/12/23 9:43
243,,A26,2,1,4,43.703,-79.631,,0,,0,0,0.028298046,0.25824961,84,5/23/17,0,,Temperate forests,10/12/23 9:43
244,,A35,2,1,4,43.703,-79.631,,0,,0,0,0.013740682,0.157364446,85,5/31/17,0,,Temperate forests,10/12/23 9:43
245,,A58,2,1,4,43.703,-79.631,,0,,0,0,0.022939154,0.225213793,84,5/24/17,0,,Temperate forests,10/12/23 9:43
246,,A63,2,1,4,43.703,-79.631,,0,,0,0,0.018134164,0.257702622,84,5/24/17,0,,Temperate forests,10/12/23 9:43
247,,B12,2,1,4,43.7181,-79.6825,,0,,0,0,0.011068258,0.241532278,84,5/24/17,0,,Temperate forests,10/12/23 9:43
248,,A54,2,1,4,43.7271,-79.6556,,0,,0,0,0.010702827,0.239595028,84,5/23/17,0,,Temperate forests,10/12/23 9:43
249,,A56,2,1,4,43.7293,-79.6622,,0,,0,0,0.013299805,0.252608793,84,5/24/17,0,,Temperate forests,10/12/23 9:43
250,,CHP 40,2,1,4,43.739,-0.848,,0,,0,0,0.011553996,0.171312649,92,6/6/17,0,,Temperate forests,10/12/23 9:43
251,,A71,2,1,4,43.7404,-79.7339,,0,,0,0,0.051962715,0.25941196,84,5/24/17,0,,Temperate forests,10/12/23 9:43
252,,PM 40a,2,1,4,43.944,-1.348,,0,,0,0,0.009245824,0.081264692,92,6/6/17,0,,Temperate forests,10/12/23 9:43
253,,PS 04,2,1,12,44.025,6.671,,0,,0,0,0.003729002,0.429969765,92,6/8/17,0,,Mediterranean woodland,10/12/23 9:43
254,,PM 40c,2,1,4,44.046,-0.001,,0,,0,0,0.008757339,0.188406035,91,6/7/17,0,,Temperate forests,10/12/23 9:43
255,,CHS 81,2,1,4,44.046,1.749,,0,,0,0,0.012011055,0.101776755,91,6/7/17,0,,Temperate forests,10/12/23 9:43
256,,PM 40b,2,1,4,44.106,0.109,,0,,0,0,0.00761351,0.063077329,91,6/7/17,0,,Temperate forests,10/12/23 9:43
257,,HET 30,2,1,4,44.115,3.543,,0,,0,0,0.005313931,0.313734741,92,6/7/17,0,,Temperate forests,10/12/23 9:43
258,,HET 04,2,1,12,44.131,5.8,,0,,0,0,0.005428379,0.327409449,91,6/7/17,0,,Mediterranean woodland,10/12/23 9:43
259,,SP 05,2,1,12,44.49,6.459,,0,,0,0,0.012765821,0.355921217,91,6/7/17,0,,Mediterranean woodland,10/12/23 9:43
260,,MEL 05,2,1,5,44.705,6.562,,0,,0,0,0.010084661,0.418619757,91,6/7/17,0,,Temperate coniferous forests,10/12/23 9:43
261,,SP 07,2,1,4,44.71,3.966,,0,,0,0,0.010588344,0.304641059,92,6/6/17,0,,Temperate forests,10/12/23 9:43
262,,PS 15,2,1,4,44.861,3.058,,0,,0,0,0.007005474,0.088102046,90,6/7/17,0,,Temperate forests,10/12/23 9:43
263,,HET 26,2,1,5,44.918,5.296,,0,,0,0,0.010413038,0.345665186,91,6/7/17,0,,Temperate coniferous forests,10/12/23 9:43
264,,SP 26,2,1,5,44.948,5.331,,0,,0,0,0.009302894,0.247685897,91,6/7/17,0,,Temperate coniferous forests,10/12/23 9:43
265,,PS 63,2,1,4,45.406,3.696,,0,,0,0,0.014616459,0.236267516,91,6/7/17,0,,Temperate forests,10/12/23 9:43
266,,SP 38,2,1,5,45.421,6.131,,0,,0,0,0.014271524,0.316059441,91,6/7/17,0,,Temperate coniferous forests,10/12/23 9:43
267,,SP 63,2,1,4,45.448,3.528,,0,,0,0,0.012130495,0.270454287,91,6/7/17,0,,Temperate forests,10/12/23 9:43
268,,OÅ  Banija,2,1,4,45.4992,15.5517,,0,,0,0,0,0.1086369,91,6/7/17,0,,Temperate forests,10/12/23 9:43
269,,HrnetiÄ‡,2,1,4,45.5308,15.5186,,0,,0,0,0.00833369,0.1086369,96,6/9/17,0,,Temperate forests,10/12/23 9:43
270,,EPC 73,2,1,5,45.587,6.79,,0,,0,0,0.009850029,0.279547969,91,6/7/17,0,,Temperate coniferous forests,10/12/23 9:43
271,,EPC 63,2,1,4,45.756,2.966,,0,,0,0,0.007688364,0.094939401,91,6/8/17,0,,Temperate forests,10/12/23 9:43
272,,EPC 87,2,1,4,45.8,1.815,,0,,0,0,0.012452732,0.195243389,91,6/7/17,0,,Temperate forests,10/12/23 9:43
273,,DOU 69,2,1,4,45.948,4.478,,0,,0,0,0.004327188,0.142800881,92,6/7/17,0,,Temperate forests,10/12/23 9:43
274,,PM 17,2,1,0,45.983,-1.274,,0,,0,0,0.00905873,0.108614109,91,6/7/17,0,,Temperate forests,10/12/23 9:43
275,,DOU 23,2,1,4,46.163,1.826,,0,,0,0,0.010070568,0.1337072,91,6/7/17,0,,Temperate forests,10/12/23 9:43
276,,CHS 01,2,1,4,46.171,5.239,,0,,0,0,0.008476555,0.11093881,91,6/7/17,0,,Temperate forests,10/12/23 9:43
277,,HET 03,2,1,4,46.194,2.998,,0,,0,0,0.014234887,0.247685897,76,6/23/17,0,,Temperate forests,10/12/23 9:43
278,,EPC 74,2,1,5,46.228,6.349,,0,,0,0,0.011973232,0.304641059,90,6/8/17,0,,Temperate coniferous forests,10/12/23 9:43
279,,EPC 39b,2,1,4,46.517,6.062,,0,,0,0,0.011682808,0.318315768,92,6/7/17,0,,Temperate forests,10/12/23 9:43
280,,EPC 39a,2,1,4,46.58,5.877,,0,,0,0,0.013392488,0.345665186,92,6/7/17,0,,Temperate forests,10/12/23 9:43
281,,CHS 86,2,1,4,46.627,0.496,,0,,0,0,0.007282921,0.213499126,90,6/7/17,0,,Temperate forests,10/12/23 9:43
282,,CHS 03,2,1,4,46.668,2.727,,0,,0,0,0.00597442,0.106357782,90,6/7/17,0,,Temperate forests,10/12/23 9:43
283,,CHP 18,2,1,4,46.826,2.558,,0,,0,0,0.011462242,0.229430161,92,6/6/17,0,,Temperate forests,10/12/23 9:43
284,,SP 39,2,1,4,46.843,5.788,,0,,0,0,0.008287758,0.245361197,93,6/7/17,0,,Temperate forests,10/12/23 9:43
285,,PM 85,2,1,4,46.877,-2.138,,0,,0,0,0.007482072,0.051658947,91,6/7/17,0,,Temperate forests,10/12/23 9:43
286,,Forest D,2,1,5,46.9185,-114.7727,,0,,0,0,0.007889844,0.431815851,61,7/31/17,0,,Temperate coniferous forests,10/12/23 9:43
287,,Forest C,2,1,5,46.9221,-114.7698,,0,,0,0,0.009439238,0.366177249,61,7/31/17,0,,Temperate coniferous forests,10/12/23 9:43
288,,Forest B,2,1,5,46.9583,-114.7136,,0,,0,0,0.004680382,0.312845885,61,7/31/17,0,,Temperate coniferous forests,10/12/23 9:43
289,,Forest A,2,1,5,46.9622,-114.7227,,0,,0,0,0.008656373,0.263616933,61,7/31/17,0,,Temperate coniferous forests,10/12/23 9:43
290,,CHS 58,2,1,4,46.97,3.661,,0,,0,0,0.011034122,0.164475295,92,6/7/17,0,,Temperate forests,10/12/23 9:43
291,,CHP 71,2,1,4,46.97,5.243,,0,,0,0,0.008387422,0.249942224,90,6/7/17,0,,Temperate forests,10/12/23 9:43
292,,SP 25,2,1,4,46.976,6.462,,0,,0,0,0.010966408,0.309222087,91,6/7/17,0,,Temperate forests,10/12/23 9:43
293,,EPC 71,2,1,4,47.009,4.118,,0,,0,0,0.014356956,0.167893972,91,6/7/17,0,,Temperate forests,10/12/23 9:43
294,,CHS 21,2,1,4,47.083,5.075,,0,,0,0,0.006450803,0.130288523,91,6/7/17,0,,Temperate forests,10/12/23 9:43
295,,DOU 71,2,1,4,47.093,4.086,,0,,0,0,0.01382889,0.359339894,91,6/7/17,0,,Temperate forests,10/12/23 9:43
296,,HET 25,2,1,4,47.192,6.278,,0,,0,0,0.014361822,0.253360902,91,6/7/17,0,,Temperate forests,10/12/23 9:43
297,,CHS 18,2,1,4,47.255,2.125,,0,,0,0,0.007543862,0.115451464,91,6/7/17,0,,Temperate forests,10/12/23 9:43
298,,CHP 49,2,1,4,47.456,-0.016,,0,,0,0,0.012471773,0.143963231,92,6/6/17,0,,Temperate forests,10/12/23 9:43
299,,PS 44,2,1,4,47.54,-1.801,,0,,0,0,0.006853625,0.101776755,91,6/6/17,0,,Temperate forests,10/12/23 9:43
300,,CHS 41,2,1,4,47.569,1.26,,0,,0,0,0.00792671,0.22033648,91,6/7/17,0,,Temperate forests,10/12/23 9:43
301,,PS 41,2,1,4,47.654,2.095,,0,,0,0,0.009570509,0.211174425,91,6/7/17,0,,Temperate forests,10/12/23 9:43
302,,PL 41,2,1,4,47.66,2.099,,0,,0,0,0.007133666,0.147381909,91,6/7/17,0,,Temperate forests,10/12/23 9:43
303,,CHS 68,2,1,4,47.693,7.468,,0,,0,0,0.013952631,0.1337072,91,6/7/17,0,,Temperate forests,10/12/23 9:43
304,,PM 72,2,1,4,47.748,0.334,,0,,0,0,0.005746053,0.126869845,91,6/7/17,0,,Temperate forests,10/12/23 9:43
305,,CHS 72,2,1,4,47.796,0.38,,0,,0,0,0.008917551,0.099520428,91,6/7/17,0,,Temperate forests,10/12/23 9:43
306,,HET 52,2,1,4,47.796,5.071,,0,,0,0,0.009170814,0.286385323,91,6/7/17,0,,Temperate forests,10/12/23 9:43
307,,HET 21,2,1,4,47.814,4.855,,0,,0,0,0.013283116,0.284128996,91,6/6/17,0,,Temperate forests,10/12/23 9:43
308,,PS 45,2,1,4,47.82,2.434,,0,,0,0,0.008602389,0.120032491,92,6/7/17,0,,Temperate forests,10/12/23 9:43
309,,HET 29,2,1,4,47.838,-3.543,,0,,0,0,0.011968607,0.167893972,91,6/7/17,0,,Temperate forests,10/12/23 9:43
310,,CHP 70,2,1,4,47.871,6.211,,0,,0,0,0.00767297,0.085845719,95,6/8/17,0,,Temperate forests,10/12/23 9:43
311,,SP 68,2,1,4,47.934,7.125,,0,,0,0,0.010125962,0.294385028,91,6/7/17,0,,Temperate forests,10/12/23 9:43
312,,PS 89,2,1,4,47.949,3.718,,0,,0,0,0.007217906,0.167893972,91,6/7/17,0,,Temperate forests,10/12/23 9:43
313,,CHS 88,2,1,4,48.027,6.04,,0,,0,0,0.008889083,0.35250254,96,6/7/17,0,,Temperate forests,10/12/23 9:43
314,,HET 88,2,1,4,48.106,6.247,,0,,0,0,0.008020768,0.195243389,92,6/2/17,0,,Temperate forests,10/12/23 9:43
315,,AT_ORT,2,1,4,48.1635,16.7054,,0,,0,0,0.007634114,0.245685971,96,6/9/17,0,,Temperate forests,10/12/23 9:43
316,,CHS 35,2,1,4,48.178,-1.534,,0,,0,0,0.008745934,0.065333656,92,6/7/17,0,,Temperate forests,10/12/23 9:43
317,,PS 35,2,1,4,48.201,-1.555,,0,,0,0,0.006863422,0.096101751,93,6/7/17,0,,Temperate forests,10/12/23 9:43
318,,PS 88,2,1,4,48.221,6.696,,0,,0,0,0.012656461,0.164475295,91,6/8/17,0,,Temperate forests,10/12/23 9:43
319,,EPC 88,2,1,4,48.234,7.104,,0,,0,0,0.019233169,0.249942224,91,6/7/17,0,,Temperate forests,10/12/23 9:43
320,,Schulgarten,2,1,4,48.2342,16.409,,0,,0,0,0.011602311,0.35250254,92,6/21/17,0,,Temperate forests,10/12/23 9:43
321,,CHS 10,2,1,4,48.298,4.46,,0,,0,0,0.007670341,0.106357782,91,6/7/17,0,,Temperate forests,10/12/23 9:43
322,,SL_BAB,2,1,4,48.303,17.889,,0,,0,0,0.005668391,0.263275065,93,6/5/17,0,,Temperate forests,10/12/23 9:43
323,,CHP 10,2,1,4,48.348,4.308,,0,,0,0,0.009106474,0.22033648,90,6/8/17,0,,Temperate forests,10/12/23 9:43
324,,Crop,2,2,4,48.3912,15.9539,,0,,0,0,0.009035352,0.106357782,114,6/6/17,0,,Temperate forests,10/12/23 9:43
325,,Grand Alfred Flugplatz,2,1,4,48.3912,15.9539,,0,,0,0,0.009035352,0.106357782,114,6/6/17,0,,Temperate forests,10/12/23 9:43
326,,H,2,1,4,48.3923,15.9727,,0,,0,0,0.011523308,0.142823672,115,6/6/17,0,,Temperate forests,10/12/23 9:43
327,,C,2,1,4,48.3923,15.9727,,0,,0,0,0.011523308,0.142823672,115,6/6/17,0,,Temperate forests,10/12/23 9:43
328,,F,2,1,4,48.3939,15.9622,,0,,0,0,0.007885424,0.149661027,115,6/6/17,0,,Temperate forests,10/12/23 9:43
329,,A,2,1,4,48.3939,15.9622,,0,,0,0,0.007885424,0.149661027,115,6/6/17,0,,Temperate forests,10/12/23 9:43
330,,G,2,1,4,48.3945,15.9906,,0,,0,0,0.010325689,0.126869845,115,6/6/17,0,,Temperate forests,10/12/23 9:43
331,,B,2,1,4,48.3945,15.9906,,0,,0,0,0.010325689,0.126869845,115,6/6/17,0,,Temperate forests,10/12/23 9:43
332,,Crop,2,2,4,48.3981,15.9973,,0,,0,0,0.010461059,0.151940145,114,6/6/17,0,,Temperate forests,10/12/23 9:43
333,,Maize_no_till,2,2,4,48.3981,15.9973,,0,,0,0,0.010461059,0.151940145,114,6/6/17,0,,Temperate forests,10/12/23 9:43
334,,D,2,1,4,48.4093,16.0295,,0,,0,0,0.006401462,0.115474255,113,5/29/17,0,,Temperate forests,10/12/23 9:43
335,,Ziegelmaieracker,2,1,4,48.4093,16.0295,,0,,0,0,0.006576047,0.115474255,110,5/29/17,0,,Temperate forests,10/12/23 9:43
336,,C,2,1,4,48.4181,16.0174,,0,,0,0,0.01123013,0.120032491,113,5/29/17,0,,Temperate forests,10/12/23 9:43
337,,Lange lissenb.Ort,2,1,4,48.4181,16.0174,,0,,0,0,0.010013938,0.120032491,110,5/29/17,0,,Temperate forests,10/12/23 9:43
338,,E,2,1,4,48.4239,16.0323,,0,,0,0,0.010066648,0.154219263,113,5/29/17,0,,Temperate forests,10/12/23 9:43
339,,Beimweissen Kreuz,2,1,4,48.4239,16.0323,,0,,0,0,0.010341193,0.154219263,110,5/29/17,0,,Temperate forests,10/12/23 9:43
340,,A,2,1,4,48.4411,16.012,,0,,0,0,0.008025684,0.158777499,115,6/6/17,0,,Temperate forests,10/12/23 9:43
341,,Weisses kreuz,2,1,4,48.4411,16.012,,0,,0,0,0.008025684,0.158777499,115,6/6/17,0,,Temperate forests,10/12/23 9:43
342,,CPS 77,2,1,4,48.454,2.717,,0,,0,0,0.011824929,0.142800881,91,6/7/17,0,,Temperate forests,10/12/23 9:43
343,,B,2,1,4,48.4558,15.9902,,0,,0,0,0.013503562,0.099520428,115,6/6/17,0,,Temperate forests,10/12/23 9:43
344,,Havsacker,2,1,4,48.4558,15.9902,,0,,0,0,0.013503562,0.099520428,115,6/6/17,0,,Temperate forests,10/12/23 9:43
345,,HET 54a,2,1,4,48.51,6.706,,0,,0,0,0.015642286,0.272710614,91,6/7/17,0,,Temperate forests,10/12/23 9:43
346,,CHS 61,2,1,4,48.523,0.68,,0,,0,0,0.016157295,0.272710614,91,6/7/17,0,,Temperate forests,10/12/23 9:43
347,,DOU 61,2,1,4,48.575,-0.068,,0,,0,0,0.011700037,0.270454287,91,6/6/17,0,,Temperate forests,10/12/23 9:43
348,,SP 57,2,1,4,48.61,7.134,,0,,0,0,0.011010245,0.229430161,91,6/7/17,0,,Temperate forests,10/12/23 9:43
349,,PS 61,2,1,4,48.615,-0.507,,0,,0,0,0.008666351,0.206661771,90,6/8/17,0,,Temperate forests,10/12/23 9:43
350,,HET 54b,2,1,4,48.649,6.068,,0,,0,0,0.010137027,0.174731326,93,6/7/17,0,,Temperate forests,10/12/23 9:43
351,,PS 78,2,1,4,48.694,1.733,,0,,0,0,0.011391797,0.259035906,92,6/7/17,0,,Temperate forests,10/12/23 9:43
352,,PS 67a,2,1,4,48.85,7.711,,0,,0,0,0.010214242,0.167893972,92,6/6/17,0,,Temperate forests,10/12/23 9:43
353,,CHS 57a,2,1,4,48.872,6.484,,0,,0,0,0.010502142,0.199824417,91,6/7/17,0,,Temperate forests,10/12/23 9:43
